search_string,room_name,day,start,end,subject,AV
Baldwin Spencer,PAR-Baldwin Spencer-109 (English Room),Friday,12:00,13:00,ABPL90263,True
Baldwin Spencer,PAR-Baldwin Spencer-109 (English Room),Friday,13:00,14:00,ABPL90263,False
Baldwin Spencer,PAR-Baldwin Spencer-109 (English Room),Friday,14:00,15:00,ABPL90263,True
Baldwin Spencer,PAR-Baldwin Spencer-109 (English Room),Friday,15:00,16:00,ABPL90263,False
Baldwin Spencer,PAR-Baldwin Spencer-109 (English Room),Friday,16:00,17:00,ABPL90263,False
Glyn Davis (MSD),PAR-Glyn Davis (MSD)-140,Tuesday,14:15,15:15,ABPL90274,False
John Medley,PAR-John Medley-EG64,Tuesday,16:15,17:15,ABPL90274,True
Engineering B,PAR-Engineering B-313,Tuesday,16:15,17:15,ABPL90274,True
Glyn Davis (MSD),PAR-Glyn Davis (MSD)-241,Wednesday,16:15,17:15,ABPL90274,False
Glyn Davis (MSD),PAR-Glyn Davis (MSD)-241,Friday,12:00,14:00,ABPL90288,False
Glyn Davis (MSD),PAR-Glyn Davis (MSD)-239,Friday,12:00,14:00,ABPL90288,False
Glyn Davis (MSD),PAR-Glyn Davis (MSD)-227,Wednesday,15:15,16:15,ABPL90292,False
Glyn Davis (MSD),PAR-Glyn Davis (MSD)-237,Wednesday,16:15,17:15,ABPL90292,False
Glyn Davis (MSD),PAR-Glyn Davis (MSD)-227,Wednesday,16:15,17:15,ABPL90292,True
Old Arts,PAR-Old Arts-156,Wednesday,17:15,18:15,ABPL90292,True
David Caro,PAR-David Caro-Podium 210,Wednesday,17:15,18:15,ABPL90292,False
Glyn Davis (MSD),PAR-Glyn Davis (MSD)-215,Wednesday,17:15,18:15,ABPL90292,True
Old Arts,PAR-Old Arts-156,Wednesday,18:15,19:15,ABPL90292,True
David Caro,PAR-David Caro-Podium 207,Wednesday,18:15,19:15,ABPL90292,True
Glyn Davis (MSD),PAR-Glyn Davis (MSD)-139,Wednesday,18:15,19:15,ABPL90292,False
Glyn Davis (MSD),PAR-Glyn Davis (MSD)-139,Wednesday,19:15,20:15,ABPL90292,True
David Caro,PAR-David Caro-Podium 207,Wednesday,19:15,20:15,ABPL90292,False
Glyn Davis (MSD),PAR-Glyn Davis (MSD)-144,Thursday,11:15,12:15,ABPL90295,False
Alice Hoy,PAR-Alice Hoy-242,Thursday,12:15,13:15,ABPL90295,True
Old Quad,PAR-Old Quad-G17 (Cussonia Court Room 1),Thursday,19:15,20:15,ABPL90295,True
Old Quad,PAR-Old Quad-G17 (Cussonia Court Room 1),Thursday,20:15,21:15,ABPL90295,True
Alice Hoy,PAR-Alice Hoy-330,Wednesday,09:00,12:00,ABPL90309,True
142 Pelham St,PAR-142 Pelham St-G16 (G16 Theatre),Tuesday,17:15,19:15,ABPL90313,True
100 Leicester Street,PAR-100 Leicester Street-105,Tuesday,17:15,19:15,ABPL90313,True
100 Leicester Street,PAR-100 Leicester Street-108,Tuesday,17:15,19:15,ABPL90313,True
207,PAR-207-221 Bouverie St-B106,Tuesday,17:15,20:15,ABPL90314,False
Glyn Davis (MSD),PAR-Glyn Davis (MSD)-129,Monday,11:00,13:00,ABPL90316,False
Glyn Davis (MSD),PAR-Glyn Davis (MSD)-121,Friday,14:15,16:15,ABPL90319,True
Glyn Davis (MSD),PAR-Glyn Davis (MSD)-120,Friday,14:15,16:15,ABPL90319,True
Glyn Davis (MSD),PAR-Glyn Davis (MSD)-237,Wednesday,13:15,14:15,ABPL90324,True
David Caro,PAR-David Caro-Podium 208,Wednesday,13:15,14:15,ABPL90324,True
Glyn Davis (MSD),PAR-Glyn Davis (MSD)-237,Wednesday,14:15,15:15,ABPL90324,False
David Caro,PAR-David Caro-Podium 208,Wednesday,14:15,15:15,ABPL90324,False
Peter Hall,PAR-Peter Hall-G03 (Evan Williams Theatre),Wednesday,15:15,16:15,ABPL90324,False
Glyn Davis (MSD),PAR-Glyn Davis (MSD)-237,Wednesday,15:15,16:15,ABPL90324,True
Glyn Davis (MSD),PAR-Glyn Davis (MSD)-239,Monday,16:15,17:15,ABPL90334,False
Old Arts,PAR-Old Arts-156,Monday,17:15,18:15,ABPL90334,True
Old Arts,PAR-Old Arts-156,Monday,18:15,19:15,ABPL90334,True
Glyn Davis (MSD),PAR-Glyn Davis (MSD)-448,Thursday,16:15,17:15,ABPL90334,True
Glyn Davis (MSD),PAR-Glyn Davis (MSD)-124,Thursday,16:15,17:15,ABPL90334,False
Old Arts,PAR-Old Arts-204,Thursday,17:15,18:15,ABPL90334,True
David Caro,PAR-David Caro-Podium 207,Thursday,17:15,18:15,ABPL90334,True
Old Arts,PAR-Old Arts-205,Thursday,18:15,19:15,ABPL90334,False
Old Arts,PAR-Old Arts-156,Thursday,18:15,19:15,ABPL90334,True
Glyn Davis (MSD),PAR-Glyn Davis (MSD)-237,Friday,12:00,13:00,ABPL90339,False
Glyn Davis (MSD),PAR-Glyn Davis (MSD)-228,Friday,12:00,13:00,ABPL90339,False
Glyn Davis (MSD),PAR-Glyn Davis (MSD)-241,Friday,14:15,15:15,ABPL90339,True
Glyn Davis (MSD),PAR-Glyn Davis (MSD)-226,Friday,14:15,15:15,ABPL90339,True
Glyn Davis (MSD),PAR-Glyn Davis (MSD)-118,Tuesday,09:00,12:00,ABPL90340,True
Glyn Davis (MSD),PAR-Glyn Davis (MSD)-239,Monday,09:00,12:00,ABPL90356,True
Glyn Davis (MSD),PAR-Glyn Davis (MSD)-146,Tuesday,09:00,10:30,ABPL90357,False
Baldwin Spencer,PAR-Baldwin Spencer-109 (English Room),Tuesday,14:15,17:15,ABPL90368,False
Alan Gilbert,PAR-Alan Gilbert-121 (Theatre 3),Wednesday,11:00,12:00,ABPL90409,False
Alan Gilbert,PAR-Alan Gilbert-121 (Theatre 3),Wednesday,19:15,20:15,ABPL90409,True
The Spot,PAR-The Spot-8038 (The Fish Bowl),Friday,13:00,16:00,ACCT40001,True
The Spot,PAR-The Spot-8038 (The Fish Bowl),Tuesday,14:15,17:15,ACCT40002,True
The Spot,PAR-The Spot-8038 (The Fish Bowl),Tuesday,18:15,21:15,ACCT90007,False
The Spot,PAR-The Spot-4007,Friday,15:15,18:15,ACCT90007,True
The Spot,PAR-The Spot-8038 (The Fish Bowl),Friday,13:00,16:00,ACCT90019,True
The Spot,PAR-The Spot-8038 (The Fish Bowl),Tuesday,14:15,17:15,ACCT90020,False
The Spot,PAR-The Spot-2019,Monday,14:15,15:15,ACTL20001,True
Alan Gilbert,PAR-Alan Gilbert-103,Monday,14:15,15:15,ACTL20001,True
The Spot,PAR-The Spot-3010,Tuesday,09:00,10:00,ACTL20001,True
The Spot,PAR-The Spot-2020,Tuesday,10:00,11:00,ACTL20001,False
The Spot,PAR-The Spot-2020,Wednesday,09:00,10:00,ACTL20001,False
Alan Gilbert,PAR-Alan Gilbert-103,Wednesday,09:00,10:00,ACTL20001,True
FBE,PAR-FBE-212,Thursday,10:00,11:00,ACTL20001,True
Alan Gilbert,PAR-Alan Gilbert-102,Thursday,13:00,14:00,ACTL20001,True
The Spot,PAR-The Spot-5015,Friday,13:00,14:00,ACTL20001,False
Alice Hoy,PAR-Alice Hoy-225,Friday,16:15,17:15,ACTL20001,True
Alan Gilbert,PAR-Alan Gilbert-G20,Tuesday,16:15,17:15,ACTL30001,False
The Spot,PAR-The Spot-5019,Thursday,09:00,10:00,ACTL30001,False
Alan Gilbert,PAR-Alan Gilbert-G20,Thursday,12:00,13:00,ACTL30001,True
Alan Gilbert,PAR-Alan Gilbert-G20,Thursday,16:15,17:15,ACTL30001,True
Alan Gilbert,PAR-Alan Gilbert-G20,Friday,09:00,10:00,ACTL30001,True
FBE,PAR-FBE-212,Friday,14:15,15:15,ACTL30001,False
The Spot,PAR-The Spot-2020,Monday,09:00,10:00,ACTL30002,True
The Spot,PAR-The Spot-2020,Tuesday,09:00,10:00,ACTL30002,False
Alan Gilbert,PAR-Alan Gilbert-102,Tuesday,09:00,10:00,ACTL30002,True
The Spot,PAR-The Spot-2019,Tuesday,11:00,12:00,ACTL30002,True
The Spot,PAR-The Spot-2019,Tuesday,15:15,16:15,ACTL30002,True
Alan Gilbert,PAR-Alan Gilbert-123,Wednesday,17:15,18:15,ACTL30002,False
The Spot,PAR-The Spot-5015,Friday,15:15,16:15,ACTL30002,False
Alan Gilbert,PAR-Alan Gilbert-102,Monday,08:00,09:00,ACTL30006,True
The Spot,PAR-The Spot-5019,Tuesday,09:00,10:00,ACTL30006,False
The Spot,PAR-The Spot-2018,Tuesday,09:00,10:00,ACTL30006,False
The Spot,PAR-The Spot-2020,Tuesday,15:15,16:15,ACTL30006,True
Alan Gilbert,PAR-Alan Gilbert-102,Tuesday,16:15,17:15,ACTL30006,True
Alan Gilbert,PAR-Alan Gilbert-G20,Thursday,17:15,18:15,ACTL30006,True
Alan Gilbert,PAR-Alan Gilbert-123,Thursday,17:15,18:15,ACTL30006,True
FBE,PAR-FBE-206,Friday,12:00,13:00,ACTL90001,True
Alan Gilbert,PAR-Alan Gilbert-102,Thursday,11:00,12:00,ACTL90006,False
Old Arts,PAR-Old Arts-227 (Cecil Scutt Room),Monday,17:15,19:15,ACUR90002,False
Old Arts,PAR-Old Arts-209 (Room 2),Tuesday,16:15,18:15,ACUR90002,False
Old Arts,PAR-Old Arts-227 (Cecil Scutt Room),Wednesday,13:15,15:15,ACUR90002,False
Old Arts,PAR-Old Arts-227 (Cecil Scutt Room),Tuesday,14:15,16:15,ACUR90007,False
Arts West North Wing,PAR-Arts West North Wing-254 (OBL I),Tuesday,14:15,16:15,ACUR90007,True
Old Quad,PAR-Old Quad-G10,Wednesday,09:30,11:30,ACUR90007,True
Arts West North Wing,PAR-Arts West North Wing-254 (OBL I),Wednesday,09:30,11:30,ACUR90007,False
WEBS,PAR-WEBS-G04 (Collaborative Learning Centre),Wednesday,09:00,11:00,AGRI10045,True
WEBS,PAR-WEBS-104 (104 Wet Lab),Wednesday,09:00,11:00,AGRI10045,True
WEBS,PAR-WEBS-G04 (Collaborative Learning Centre),Wednesday,11:15,13:15,AGRI10045,True
WEBS,PAR-WEBS-104 (104 Wet Lab),Wednesday,11:15,13:15,AGRI10045,True
To Be Advised,X-To Be Advised,Thursday,09:00,17:00,AGRI10045,False
WEBS,PAR-WEBS-G04 (Collaborative Learning Centre),Wednesday,15:15,16:15,AGRI10047,True
WEBS,PAR-WEBS-G04 (Collaborative Learning Centre),Wednesday,16:15,17:15,AGRI10047,True
Old Microbiology,PAR-Old Microbiology-127 (Harold Woodruff Theatre),Thursday,13:00,14:00,AGRI10047,True
780 Elizabeth St,PAR-780 Elizabeth St-110,Thursday,09:00,10:00,AGRI10050,True
780 Elizabeth St,PAR-780 Elizabeth St-110,Thursday,10:00,11:00,AGRI10050,False
780 Elizabeth St,PAR-780 Elizabeth St-110,Thursday,11:00,12:00,AGRI10050,True
Biosciences 5,PAR-Biosciences 5-G01 (Mendel/Teaching Lab),Friday,11:00,13:00,AGRI10050,True
Biosciences 5,PAR-Biosciences 5-G01 (Mendel/Teaching Lab),Friday,14:15,16:15,AGRI10050,True
Biosciences 5,PAR-Biosciences 5-G01 (Mendel/Teaching Lab),Monday,09:00,12:00,AGRI20026,False
Biosciences 5,PAR-Biosciences 5-G01 (Mendel/Teaching Lab),Monday,14:15,17:15,AGRI20026,True
WEBS,PAR-WEBS-127and128 (Dry Lab),Tuesday,09:00,10:00,AGRI20042,True
WEBS,PAR-WEBS-127and128 (Dry Lab),Tuesday,10:00,11:00,AGRI20042,False
780 Elizabeth St,PAR-780 Elizabeth St-110,Wednesday,10:00,13:00,AGRI20044,False
Departmentally Organised VenueD,X-Departmentally Organised VenueD,Monday,08:00,18:00,AGRI30030,True
Off Site,X-Off Site,Friday,09:00,18:00,AGRI30033,False
FVAS,PAR-FVAS-G51 (Kimpton Room),Friday,11:00,13:00,AGRI30037,True
Biosciences 4,PAR-Biosciences 4-105PAR-Biosciences 4-106,Friday,11:00,13:00,AGRI30037,True
FVAS,PAR-FVAS-G51 (Kimpton Room),Friday,13:15,15:15,AGRI30037,True
Biosciences 4,PAR-Biosciences 4-105PAR-Biosciences 4-106,Friday,13:15,15:15,AGRI30037,True
FVAS,PAR-FVAS-B151 (Lower Theatre),Tuesday,10:00,12:00,AGRI90013,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G03,Tuesday,12:00,14:00,AGRI90066,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-119,Tuesday,12:00,14:00,AGRI90066,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-120,Tuesday,12:00,14:00,AGRI90066,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G01,Tuesday,12:00,14:00,AGRI90066,True
Redmond Barry,PAR-Redmond Barry-514 (Biology Comp Lab),Monday,09:00,11:00,AGRI90075,True
Redmond Barry,PAR-Redmond Barry-514 (Biology Comp Lab),Monday,16:15,18:15,AGRI90075,False
Redmond Barry,PAR-Redmond Barry-514 (Biology Comp Lab),Tuesday,09:00,11:00,AGRI90075,True
Alan Gilbert,PAR-Alan Gilbert-111,Wednesday,11:00,13:00,AGRI90075,False
Redmond Barry,PAR-Redmond Barry-514 (Biology Comp Lab),Friday,08:00,10:00,AGRI90075,True
Redmond Barry,PAR-Redmond Barry-514 (Biology Comp Lab),Friday,10:00,12:00,AGRI90075,True
Alan Gilbert,PAR-Alan Gilbert-111,Friday,15:15,17:15,AGRI90075,False
FVAS,PAR-FVAS-G51 (Kimpton Room),Thursday,11:00,13:00,AGRI90086,True
FVAS,PAR-FVAS-G51 (Kimpton Room),Thursday,13:00,15:00,AGRI90086,True
FVAS,PAR-FVAS-G51 (Kimpton Room),Thursday,15:15,17:15,AGRI90086,True
780 Elizabeth St,PAR-780 Elizabeth St-110,Tuesday,10:00,12:00,AGRI90089,True
Medical,PAR-Medical-W312 (ESJ King Theatre),Friday,14:15,16:15,AGRI90091,False
FVAS,PAR-FVAS-G51 (Kimpton Room),Wednesday,11:00,13:00,AGRI90092,False
FVAS,PAR-FVAS-G51 (Kimpton Room),Wednesday,13:00,15:00,AGRI90092,True
Old Arts,PAR-Old Arts-257 (CLS2),Tuesday,14:15,15:15,AHIS10001,False
Old Arts,PAR-Old Arts-263 (CLS1),Tuesday,15:15,16:15,AHIS10001,True
Old Arts,PAR-Old Arts-227 (Cecil Scutt Room),Tuesday,16:15,17:15,AHIS10001,False
Old Arts,PAR-Old Arts-156,Wednesday,09:00,10:00,AHIS10001,True
Old Arts,PAR-Old Arts-227 (Cecil Scutt Room),Wednesday,15:15,16:15,AHIS10001,False
Babel,PAR-Babel-303,Wednesday,16:15,17:15,AHIS10001,True
Alice Hoy,PAR-Alice Hoy-225,Thursday,10:00,11:00,AHIS10001,False
Alice Hoy,PAR-Alice Hoy-225,Thursday,12:00,13:00,AHIS10001,True
Engineering B,PAR-Engineering B-313,Thursday,15:15,16:15,AHIS10001,False
100 Leicester Street,PAR-100 Leicester Street-105,Thursday,16:15,17:15,AHIS10001,True
Departmentally Organised VenueD,X-Departmentally Organised VenueD,Thursday,11:00,12:00,AHIS20002,True
Departmentally Organised VenueB,X-Departmentally Organised VenueB,Thursday,12:00,13:00,AHIS20002,True
Departmentally Organised VenueB,X-Departmentally Organised VenueB,Thursday,13:00,14:00,AHIS20002,True
Departmentally Organised VenueF,X-Departmentally Organised VenueF,Thursday,14:15,15:15,AHIS20002,False
Departmentally Organised VenueF,X-Departmentally Organised VenueF,Thursday,15:15,16:15,AHIS20002,True
Old Arts,PAR-Old Arts-205,Monday,10:00,11:30,AHIS20011,False
Babel,PAR-Babel-119,Monday,11:30,13:00,AHIS20011,True
Babel,PAR-Babel-320,Monday,13:00,14:30,AHIS20011,True
780 Elizabeth St,PAR-780 Elizabeth St-102 (CLS),Monday,14:30,16:00,AHIS20011,False
Arts West North Wing,PAR-Arts West North Wing-256,Tuesday,10:30,12:00,AHIS20011,False
Babel,PAR-Babel-320,Wednesday,12:00,13:30,AHIS20011,False
Departmentally Organised VenueC,X-Departmentally Organised VenueC,Thursday,10:00,11:30,AHIS20011,True
Departmentally Organised VenueF,X-Departmentally Organised VenueF,Thursday,12:15,13:45,AHIS20011,True
Arts West North Wing,PAR-Arts West North Wing-561,Friday,11:00,12:30,AHIS20011,False
Babel,PAR-Babel-303,Tuesday,17:45,18:45,AHIS20016,False
Arts West North Wing,PAR-Arts West North Wing-555,Wednesday,13:15,14:15,AHIS20016,True
Old Arts,PAR-Old Arts-254,Wednesday,16:15,17:15,AHIS20016,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-G06,Wednesday,17:15,18:15,AHIS20016,False
Alan Gilbert,PAR-Alan Gilbert-103,Friday,14:15,15:15,AHIS20016,False
Arts West North Wing,PAR-Arts West North Wing-561,Monday,17:15,18:45,AHIS20021,False
Arts West North Wing,PAR-Arts West North Wing-453,Tuesday,09:00,10:30,AHIS20021,True
780 Elizabeth St,PAR-780 Elizabeth St-102 (CLS),Tuesday,14:15,15:45,AHIS20021,True
100 Leicester Street,PAR-100 Leicester Street-106,Tuesday,17:15,18:45,AHIS20021,True
Arts West North Wing,PAR-Arts West North Wing-356,Thursday,17:15,18:45,AHIS20021,False
Alan Gilbert,PAR-Alan Gilbert-123,Friday,14:15,15:15,AHIS30005,True
Alan Gilbert,PAR-Alan Gilbert-G20,Friday,15:15,16:15,AHIS30005,True
The Spot,PAR-The Spot-5015,Friday,16:15,17:15,AHIS30005,True
Arts West North Wing,PAR-Arts West North Wing-461,Monday,09:00,11:00,AHIS40006,False
Old Arts,PAR-Old Arts-156,Monday,11:00,13:00,AHIS40008,True
Arts West North Wing,PAR-Arts West North Wing-353 (Interactive Cinema Space),Wednesday,15:15,17:15,AHIS90005,True
Old Arts,PAR-Old Arts-209 (Room 2),Wednesday,17:15,19:15,AHIS90005,True
Old Arts,PAR-Old Arts-209 (Room 2),Thursday,13:00,15:00,AHIS90005,True
Old Arts,PAR-Old Arts-209 (Room 2),Thursday,15:15,17:15,AHIS90005,True
757 Swanston St,PAR-757 Swanston St-304,Monday,10:00,11:30,AIND10001,True
Biosciences 4,PAR-Biosciences 4-B73 (Loughlin Room),Tuesday,14:15,16:15,AIND10004,True
Biosciences 4,PAR-Biosciences 4-B73 (Loughlin Room),Friday,13:15,15:15,AIND10004,True
Biosciences 4,PAR-Biosciences 4-B73 (Loughlin Room),Friday,16:15,18:15,AIND10004,False
The Spot,PAR-The Spot-2015,Thursday,15:15,16:15,AIND20007,False
Alan Gilbert,PAR-Alan Gilbert-G01,Friday,16:15,17:15,AIND20007,False
Alice Hoy,PAR-Alice Hoy-225,Monday,14:15,15:15,AIND20008,False
Alice Hoy,PAR-Alice Hoy-242,Monday,16:15,17:15,AIND20008,False
Peter Hall,PAR-Peter Hall-215,Monday,17:15,18:15,AIND20008,True
Arts West North Wing,PAR-Arts West North Wing-461,Tuesday,14:15,15:15,AIND20009,False
Arts West North Wing,PAR-Arts West North Wing-561,Tuesday,16:15,17:15,AIND20009,False
Old Arts,PAR-Old Arts-156,Tuesday,14:15,15:15,AIND30010,True
Old Arts,PAR-Old Arts-156,Wednesday,14:15,15:15,AIND30010,False
Arts West North Wing,PAR-Arts West North Wing-556 (Lectorial Room II),Thursday,13:15,15:15,AIND30011,True
Arts West North Wing,PAR-Arts West North Wing-553 (Discursive Space),Friday,15:15,17:15,AIND30011,True
200 Berkeley St,PAR-200 Berkeley St-216,Tuesday,14:15,16:15,AIND40005,True
Babel,PAR-Babel-G04,Friday,13:15,14:15,AMGT90002,False
Arts West North Wing,PAR-Arts West North Wing-454,Friday,16:15,17:15,AMGT90002,True
Arts West North Wing,PAR-Arts West North Wing-454,Friday,17:15,18:15,AMGT90002,False
Arts West North Wing,PAR-Arts West North Wing-561,Monday,09:00,10:00,AMGT90007,False
Arts West North Wing,PAR-Arts West North Wing-453,Monday,10:00,11:00,AMGT90007,False
Arts West North Wing,PAR-Arts West North Wing-555,Tuesday,18:15,19:15,AMGT90017,False
Arts West North Wing,PAR-Arts West North Wing-555,Tuesday,19:15,20:15,AMGT90017,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-113,Wednesday,09:00,10:00,AMGT90017,False
Arts West North Wing,PAR-Arts West North Wing-361,Wednesday,17:15,19:15,AMGT90030,False
Arts West North Wing,PAR-Arts West North Wing-255 (OBL II),Tuesday,09:00,10:00,ANCW10001,False
Arts West North Wing,PAR-Arts West North Wing-255 (OBL II),Tuesday,10:00,11:00,ANCW10001,False
Arts West North Wing,PAR-Arts West North Wing-255 (OBL II),Tuesday,11:00,12:00,ANCW10001,False
Arts West North Wing,PAR-Arts West North Wing-255 (OBL II),Tuesday,14:15,15:15,ANCW10001,False
Arts West North Wing,PAR-Arts West North Wing-255 (OBL II),Tuesday,15:15,16:15,ANCW10001,True
Arts West North Wing,PAR-Arts West North Wing-255 (OBL II),Tuesday,16:15,17:15,ANCW10001,False
Arts West North Wing,PAR-Arts West North Wing-255 (OBL II),Wednesday,09:00,10:00,ANCW10001,True
Arts West North Wing,PAR-Arts West North Wing-255 (OBL II),Wednesday,10:00,11:00,ANCW10001,True
Arts West North Wing,PAR-Arts West North Wing-255 (OBL II),Wednesday,11:00,12:00,ANCW10001,False
Arts West North Wing,PAR-Arts West North Wing-255 (OBL II),Wednesday,14:15,15:15,ANCW10001,True
Arts West North Wing,PAR-Arts West North Wing-255 (OBL II),Wednesday,15:15,16:15,ANCW10001,True
FBE,PAR-FBE-206,Tuesday,16:15,17:45,ANCW10006,False
Arts West North Wing,PAR-Arts West North Wing-256,Monday,14:15,16:15,ANCW20015,True
Arts West North Wing,PAR-Arts West North Wing-356,Wednesday,09:00,11:00,ANCW20015,False
Arts West North Wing,PAR-Arts West North Wing-356,Thursday,08:00,10:00,ANCW20015,False
Arts West North Wing,PAR-Arts West North Wing-356,Wednesday,14:15,16:15,ANCW20019,False
Old Arts,PAR-Old Arts-116 (CLS4),Thursday,09:00,11:00,ANCW20019,True
Arts West North Wing,PAR-Arts West North Wing-361,Tuesday,09:00,10:30,ANCW20023,False
Alan Gilbert,PAR-Alan Gilbert-101,Thursday,12:00,13:00,ANCW30016,False
Doug McDonell,PAR-Doug McDonell-402,Thursday,13:15,14:15,ANCW30016,False
John Medley,PAR-John Medley-EG63,Friday,12:00,13:00,ANCW30016,True
John Medley,PAR-John Medley-EG63,Wednesday,16:15,18:15,ANCW40007,False
Elisabeth Murdoch,PAR-Elisabeth Murdoch-G04,Wednesday,10:00,12:00,ANCW40012,True
Old Arts,PAR-Old Arts-224 (South Theatre),Monday,11:00,13:00,ANCW40014,True
WEBS,PAR-WEBS-104 (104 Wet Lab),Monday,10:00,13:00,ANSC20001,False
WEBS,PAR-WEBS-104 (104 Wet Lab),Monday,14:15,17:15,ANSC20001,True
WEBS,PAR-WEBS-G04 (Collaborative Learning Centre),Thursday,15:15,17:15,ANSC20001,True
WEBS,PAR-WEBS-G04 (Collaborative Learning Centre),Friday,08:00,10:00,ANSC20001,True
WEBS,PAR-WEBS-G04 (Collaborative Learning Centre),Friday,10:00,13:00,ANSC30001,True
FVAS,PAR-FVAS-G51 (Kimpton Room),Monday,11:00,12:00,ANSC30003,False
FVAS,PAR-FVAS-G51 (Kimpton Room),Monday,12:00,13:00,ANSC30003,True
FVAS,PAR-FVAS-G51 (Kimpton Room),Monday,13:00,14:00,ANSC30003,False
FVAS,PAR-FVAS-G51 (Kimpton Room),Monday,14:15,15:15,ANSC30003,False
To Be Advised..,X-To Be Advised..,Friday,10:00,13:00,ANSC30003,True
To Be Advised..,X-To Be Advised..,Friday,13:00,16:00,ANSC30003,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-114,Wednesday,12:00,13:00,ANSC30004,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-114,Wednesday,13:00,14:00,ANSC30004,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-114,Wednesday,14:15,15:15,ANSC30004,False
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-114,Wednesday,15:15,16:15,ANSC30004,False
WEBS,PAR-WEBS-G04 (Collaborative Learning Centre),Thursday,11:00,13:00,ANSC30006,True
Arthur Rylah Institute,X-Arthur Rylah Institute,Tuesday,13:00,19:00,ANSC90001,True
Doug McDonell,PAR-Doug McDonell-402,Monday,10:00,11:00,ANTH10001,False
Arts West North Wing,PAR-Arts West North Wing-561,Monday,10:00,11:00,ANTH10001,False
Doug McDonell,PAR-Doug McDonell-402,Monday,11:00,12:00,ANTH10001,False
Redmond Barry,PAR-Redmond Barry-1006,Tuesday,09:00,10:00,ANTH10001,False
Redmond Barry,PAR-Redmond Barry-1007,Tuesday,10:00,11:00,ANTH10001,True
Redmond Barry,PAR-Redmond Barry-1006,Tuesday,10:00,11:00,ANTH10001,True
Redmond Barry,PAR-Redmond Barry-1007,Tuesday,11:00,12:00,ANTH10001,False
Redmond Barry,PAR-Redmond Barry-1006,Tuesday,11:00,12:00,ANTH10001,False
Redmond Barry,PAR-Redmond Barry-1006,Tuesday,14:15,15:15,ANTH10001,False
David Caro,PAR-David Caro-Podium 201,Tuesday,14:15,15:15,ANTH10001,False
Redmond Barry,PAR-Redmond Barry-1006,Tuesday,15:15,16:15,ANTH10001,False
John Medley,PAR-John Medley-EG64,Tuesday,15:15,16:15,ANTH10001,True
Redmond Barry,PAR-Redmond Barry-1007,Tuesday,16:15,17:15,ANTH10001,True
Redmond Barry,PAR-Redmond Barry-1006,Tuesday,16:15,17:15,ANTH10001,True
Redmond Barry,PAR-Redmond Barry-1007,Wednesday,09:00,10:00,ANTH10001,True
Redmond Barry,PAR-Redmond Barry-1006,Wednesday,09:00,10:00,ANTH10001,False
Redmond Barry,PAR-Redmond Barry-1007,Wednesday,10:00,11:00,ANTH10001,False
Redmond Barry,PAR-Redmond Barry-1006,Wednesday,10:00,11:00,ANTH10001,True
Redmond Barry,PAR-Redmond Barry-1007,Wednesday,11:00,12:00,ANTH10001,True
200 Berkeley St,PAR-200 Berkeley St-154,Wednesday,15:15,16:15,ANTH10001,False
John Medley,PAR-John Medley-EG64,Wednesday,16:15,17:15,ANTH10001,False
David Caro,PAR-David Caro-Podium 204,Wednesday,16:15,17:15,ANTH10001,False
Peter Hall,PAR-Peter Hall-G09 (Classroom D),Wednesday,17:15,18:15,ANTH10001,False
200 Berkeley St,PAR-200 Berkeley St-155,Thursday,12:15,13:15,ANTH10001,False
200 Berkeley St,PAR-200 Berkeley St-154,Thursday,12:15,13:15,ANTH10001,False
200 Berkeley St,PAR-200 Berkeley St-155,Thursday,13:15,14:15,ANTH10001,True
200 Berkeley St,PAR-200 Berkeley St-154,Thursday,13:15,14:15,ANTH10001,False
John Medley,PAR-John Medley-EG64,Thursday,14:15,15:15,ANTH10001,True
John Medley,PAR-John Medley-EG64,Thursday,15:15,16:15,ANTH10001,True
David Caro,PAR-David Caro-Podium 202,Thursday,16:15,17:15,ANTH10001,True
Arts West North Wing,PAR-Arts West North Wing-256,Monday,12:00,13:00,ANTH20001,False
Arts West North Wing,PAR-Arts West North Wing-256,Monday,13:00,14:00,ANTH20001,False
Redmond Barry,PAR-Redmond Barry-616,Friday,13:15,14:15,ANTH20012,True
Redmond Barry,PAR-Redmond Barry-615,Friday,13:15,14:15,ANTH20012,True
Sidney Myer Asia Ctr,PAR-Sidney Myer Asia Ctr-118,Friday,14:15,15:15,ANTH20012,True
Babel,PAR-Babel-G04,Friday,14:15,15:15,ANTH20012,False
Redmond Barry,PAR-Redmond Barry-615,Friday,15:15,16:15,ANTH20012,True
Babel,PAR-Babel-204,Friday,16:15,17:15,ANTH20012,True
